date,country,positive,totalTestResults,death
2020-07-14,ERI,232.0,,0.0
2020-07-15,ERI,232.0,,0.0
2020-07-16,ERI,232.0,,0.0
2020-07-17,ERI,251.0,,0.0
2020-07-18,ERI,251.0,,0.0
2020-07-19,ERI,251.0,,0.0
2020-07-20,ERI,251.0,,0.0
2020-07-21,ERI,251.0,,0.0
2020-07-22,ERI,251.0,,0.0
2020-07-23,ERI,251.0,,0.0
2020-07-24,ERI,261.0,,0.0
2020-04-26,ESH,6.0,,0.0
2020-04-27,ESH,6.0,,0.0
2020-04-28,ESH,6.0,,0.0
2020-04-29,ESH,6.0,,0.0
2020-04-30,ESH,6.0,,0.0
2020-05-01,ESH,6.0,,0.0
2020-05-02,ESH,6.0,,0.0
2020-05-03,ESH,6.0,,0.0
2020-05-04,ESH,6.0,,0.0
2020-05-05,ESH,6.0,,0.0
2020-05-06,ESH,6.0,,0.0
2020-05-07,ESH,6.0,,0.0
2020-05-08,ESH,6.0,,0.0
2020-05-09,ESH,6.0,,0.0
2020-05-10,ESH,6.0,,0.0
2020-05-11,ESH,6.0,,0.0
2020-05-12,ESH,6.0,,0.0
2020-05-13,ESH,6.0,,0.0
2020-05-14,ESH,6.0,,0.0
2020-05-15,ESH,6.0,,0.0
2020-05-16,ESH,6.0,,0.0
2020-05-17,ESH,6.0,,0.0
2020-05-18,ESH,6.0,,0.0
2020-05-19,ESH,6.0,,0.0
2020-05-20,ESH,6.0,,0.0
2020-05-21,ESH,6.0,,0.0
2020-05-22,ESH,6.0,,0.0
2020-05-23,ESH,6.0,,0.0
2020-05-24,ESH,6.0,,0.0
2020-05-25,ESH,6.0,,0.0
2020-05-26,ESH,6.0,,0.0
2020-05-27,ESH,6.0,,0.0
2020-05-28,ESH,6.0,,0.0
2020-05-29,ESH,6.0,,0.0
2020-05-30,ESH,23.0,,1.0
2020-05-31,ESH,23.0,,1.0
2020-06-01,ESH,23.0,,1.0
2020-06-02,ESH,23.0,,1.0
2020-06-03,ESH,23.0,,1.0
2020-06-04,ESH,23.0,,1.0
2020-06-05,ESH,23.0,,1.0
2020-06-06,ESH,23.0,,1.0
2020-06-07,ESH,23.0,,1.0
2020-06-08,ESH,23.0,,1.0
2020-06-09,ESH,23.0,,1.0
2020-06-10,ESH,23.0,,1.0
2020-06-11,ESH,23.0,,1.0
2020-06-12,ESH,23.0,,1.0
2020-06-13,ESH,23.0,,1.0
2020-06-14,ESH,23.0,,1.0
2020-06-15,ESH,23.0,,1.0
2020-06-16,ESH,23.0,,1.0
2020-06-17,ESH,23.0,,1.0
2020-06-18,ESH,23.0,,1.0
2020-06-19,ESH,23.0,,1.0
2020-06-20,ESH,25.0,,1.0
2020-06-21,ESH,25.0,,1.0
2020-06-22,ESH,25.0,,1.0
2020-06-23,ESH,25.0,,1.0
2020-06-24,ESH,25.0,,1.0
2020-06-25,ESH,25.0,,1.0
2020-06-26,ESH,25.0,,1.0
2020-06-27,ESH,25.0,,1.0
2020-06-28,ESH,208.0,,1.0
2020-06-29,ESH,208.0,,1.0
2020-06-30,ESH,208.0,,1.0
2020-07-01,ESH,380.0,,1.0
2020-07-02,ESH,461.0,,1.0
2020-07-03,ESH,461.0,,1.0
2020-07-04,ESH,519.0,,1.0
2020-07-05,ESH,519.0,,1.0
2020-07-06,ESH,519.0,,1.0
2020-07-07,ESH,519.0,,1.0
2020-07-08,ESH,519.0,,1.0
2020-07-09,ESH,519.0,,1.0
2020-07-10,ESH,519.0,,1.0
2020-07-11,ESH,519.0,,1.0
2020-07-12,ESH,519.0,,1.0
2020-07-13,ESH,519.0,,1.0
2020-07-14,ESH,761.0,,1.0
2020-07-15,ESH,766.0,,1.0
2020-07-16,ESH,766.0,,1.0
2020-07-17,ESH,766.0,,1.0
2020-07-18,ESH,766.0,,1.0
2020-07-19,ESH,766.0,,1.0
2020-07-20,ESH,766.0,,1.0
2020-07-21,ESH,766.0,,1.0
2020-07-22,ESH,766.0,,1.0
2020-07-23,ESH,766.0,,1.0
2020-07-24,ESH,766.0,,1.0
2019-12-31,ESP,0.0,,0.0
2020-01-01,ESP,0.0,,0.0
2020-01-02,ESP,0.0,,0.0
2020-01-03,ESP,0.0,,0.0
2020-01-04,ESP,0.0,,0.0
2020-01-05,ESP,0.0,,0.0
2020-01-06,ESP,0.0,,0.0
2020-01-07,ESP,0.0,,0.0
2020-01-08,ESP,0.0,,0.0
2020-01-09,ESP,0.0,,0.0
2020-01-10,ESP,0.0,,0.0
2020-01-11,ESP,0.0,,0.0
2020-01-12,ESP,0.0,,0.0
2020-01-13,ESP,0.0,,0.0
2020-01-14,ESP,0.0,,0.0
2020-01-15,ESP,0.0,,0.0
2020-01-16,ESP,0.0,,0.0
2020-01-17,ESP,0.0,,0.0
2020-01-18,ESP,0.0,,0.0
2020-01-19,ESP,0.0,,0.0
2020-01-20,ESP,0.0,,0.0
2020-01-21,ESP,0.0,,0.0
2020-01-22,ESP,0.0,,0.0
2020-01-23,ESP,0.0,,0.0
2020-01-24,ESP,0.0,,0.0
2020-01-25,ESP,0.0,,0.0
2020-01-26,ESP,0.0,,0.0
2020-01-27,ESP,0.0,,0.0
2020-01-28,ESP,0.0,,0.0
2020-01-29,ESP,0.0,,0.0
2020-01-30,ESP,0.0,,0.0
2020-01-31,ESP,0.0,,0.0
2020-02-01,ESP,1.0,,0.0
2020-02-02,ESP,1.0,,0.0
2020-02-03,ESP,1.0,,0.0
2020-02-04,ESP,1.0,,0.0
2020-02-05,ESP,1.0,,0.0
2020-02-06,ESP,1.0,,0.0
2020-02-07,ESP,1.0,,0.0
2020-02-08,ESP,1.0,,0.0
2020-02-09,ESP,1.0,,0.0
2020-02-10,ESP,2.0,,0.0
2020-02-11,ESP,2.0,,0.0
2020-02-12,ESP,2.0,,0.0
2020-02-13,ESP,2.0,,0.0
2020-02-14,ESP,2.0,,0.0
2020-02-15,ESP,2.0,,0.0
2020-02-16,ESP,2.0,,0.0
2020-02-17,ESP,2.0,,0.0
2020-02-18,ESP,2.0,,0.0
2020-02-19,ESP,2.0,,0.0
2020-02-20,ESP,2.0,,0.0
2020-02-21,ESP,2.0,,0.0
2020-02-22,ESP,2.0,,0.0
2020-02-23,ESP,2.0,,0.0
2020-02-24,ESP,2.0,,0.0
2020-02-25,ESP,3.0,,0.0
2020-02-26,ESP,9.0,,0.0
2020-02-27,ESP,17.0,,0.0
2020-02-28,ESP,35.0,,0.0
2020-02-29,ESP,54.0,,0.0
2020-03-01,ESP,82.0,,0.0
2020-03-02,ESP,136.0,,0.0
2020-03-03,ESP,192.0,,0.0
2020-03-04,ESP,267.0,,0.0
2020-03-05,ESP,348.0,,1.0
2020-03-06,ESP,531.0,,3.0
2020-03-07,ESP,764.0,,5.0
2020-03-08,ESP,1094.0,,5.0
2020-03-09,ESP,1527.0,,5.0
2020-03-10,ESP,2299.0,,28.0
2020-03-11,ESP,3274.0,,35.0
2020-03-12,ESP,4427.0,,47.0
2020-03-13,ESP,5958.0,,84.0
2020-03-14,ESP,7641.0,,121.0
2020-03-15,ESP,9785.0,,136.0
2020-03-16,ESP,11491.0,,288.0
2020-03-17,ESP,13994.0,,309.0
2020-03-18,ESP,17688.0,,491.0
2020-03-19,ESP,21735.0,,598.0
2020-03-20,ESP,26304.0,,767.0
2020-03-21,ESP,31750.0,,1002.0
2020-03-22,ESP,36616.0,,1326.0
2020-03-23,ESP,41262.0,,1720.0
2020-03-24,ESP,48953.0,,2182.0
2020-03-25,ESP,57506.0,,2696.0
2020-03-26,ESP,66460.0,,3434.0
2020-03-27,ESP,75641.0,,4089.0
2020-03-28,ESP,83885.0,,4858.0
2020-03-29,ESP,90309.0,,5690.0
2020-03-30,ESP,96122.0,,6528.0
